symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence
ETHUSDT,2026-07-12T01:14:00+00:00,489,45.8091,0.09367914110429448,1793.79,1793.48,-0.017281844586041033,13.7119,32.0972,-0.4013460207687992,0.41395220077085143,4.418830017986521,0.7995910020449898,0.9918200408997955,8.15,0.0471311475409836,147.77129032260666
ETHUSDT,2026-07-12T01:15:00+00:00,1019,69.1364,0.06784730127576054,1793.48,1794.87,0.07750295514864246,30.677,38.4594,-0.11256588425200044,0.3667243408086392,5.405142635196559,0.8567222767419038,0.9597644749754661,16.983333333333334,0.03831041257367387,49.738417266191604
ETHUSDT,2026-07-12T01:16:00+00:00,1735,228.3044,0.13158755043227666,1794.87,1797.36,0.1387287101572821,165.9114,62.393,0.45342271108222176,0.6050533856983483,4.59810509209036,0.8282420749279539,0.9711815561959655,28.916666666666668,0.03344867358708189,91.68851405622456
ETHUSDT,2026-07-12T01:17:00+00:00,1589,201.6809,0.12692315921963498,1797.36,1795.7,-0.09235768015310536,79.1917,122.4892,-0.2146831950868922,0.6202983311699538,4.887195804010477,0.8432976714915041,0.9823788546255506,26.483333333333334,0.020780856423173802,121.49451807229981
ETHUSDT,2026-07-12T01:18:00+00:00,834,38.572,0.04624940047961631,1795.69,1797.03,0.07462312537241496,24.0596,14.5124,0.2475163330913616,0.24022886442840732,5.194204939678826,0.8836930455635491,0.9580335731414868,13.9,0.04081632653061224,28.78507462686743
ETHUSDT,2026-07-12T01:19:00+00:00,6480,1387.9998,0.2141975,1797.04,1800.49,0.19198237101010804,1092.8856,295.1142,0.5747633393030749,1.233129643437474,5.756974957399008,0.865895061728395,0.9871913580246914,108.0,0.03194937490353449,402.31878260869036
ETHUSDT,2026-07-12T01:20:00+00:00,2798,109.3526,0.03908241601143674,1800.5,1799.19,-0.07275756734240185,37.882600000000004,71.47,-0.3071477038497484,0.2913501708800176,7.454763564124576,0.9267333809864189,0.9985704074338814,46.63333333333333,0.011083303539506614,83.475267175576
ETHUSDT,2026-07-12T01:21:00+00:00,1114,92.4953,0.08302989228007181,1799.18,1799.0,-0.010004557631813585,61.2086,31.2867,0.32349643711626425,0.5728848776429467,6.899742513341139,0.895870736086176,0.9964093357271095,18.566666666666666,0.03773584905660377,513.8627777775961
ETHUSDT,2026-07-12T01:22:00+00:00,2018,101.0632,0.0500808721506442,1799.01,1800.45,0.08004402421332035,68.2076,32.8556,0.34980091665413326,0.3598309317796023,7.184997311892336,0.9256689791873142,0.9955401387512388,33.63333333333333,0.01636093207734259,70.18277777777512
ETHUSDT,2026-07-12T01:23:00+00:00,2062,121.91329999999999,0.059123811833171676,1800.46,1801.6,0.0633171522832983,57.8969,64.0164,-0.05019550779119261,0.40318566082997415,6.819344834660424,0.9233753637245393,0.9980601357904947,34.36666666666667,0.01601164483260553,106.94149122808211
